trace_id,event:concept:name@A,event:concept:name@B,event:concept:name@C,event:concept:name@D,event:concept:name@E,event:concept:name@F,event:concept:name@I,event:concept:name@process end event,event:concept:name@process start event,event:event_name@A,event:event_name@B,event:event_name@C,event:event_name@D,event:event_name@E,event:event_name@F,event:event_name@I,event:event_name@process end event,event:event_name@process start event,event:adaptation_action@insert,event:adaptation_action@no-action,event:adaptation_action@repeat,event:adaptation_action@shorten,event:adaptation_action@skip,event:resource,event:trace_id,event:@@case_index,event:@@index,event:start_weekday,event:duration,succession:concept:name@A#A,succession:concept:name@A#B,succession:concept:name@B#C,succession:concept:name@C#D,succession:concept:name@D#E,succession:concept:name@D#F,succession:concept:name@E#F,succession:concept:name@F#process end event,succession:concept:name@I#I,succession:concept:name@process end event#I,succession:concept:name@process start event#A,trace:cycle_time,adaptation_action
435,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,490,435,3461,0,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
436,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,491,436,3468,1,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
437,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,492,437,3475,1,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
438,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,493,438,3482,1,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
439,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,494,439,3489,0,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
440,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,495,440,3497,0,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
441,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,496,441,3505,0,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
442,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,497,442,3513,1,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
443,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,498,443,3523,1,0.0,1,1,1,1,1,0,1,1,0,0,1,1170.0,skip
444,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,499,444,3531,1,0.0,0,1,1,1,1,0,1,1,0,0,1,1120.0,skip
445,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,5,445,3539,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
446,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,50,446,3546,3,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
447,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,500,447,3554,1,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
448,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,501,448,3562,1,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
449,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,502,449,3569,1,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
450,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,503,450,3577,1,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,504,451,3587,1,20.0,0,1,1,1,1,0,1,1,1,1,1,210.0,repeat
452,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,505,452,3595,1,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
453,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,506,453,3602,1,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
454,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,507,454,3609,2,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
455,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,508,455,3616,2,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
456,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,509,456,3623,2,0.0,0,1,1,1,0,1,0,1,0,0,1,180.0,insert
457,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,51,457,3631,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
458,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,510,458,3641,1,0.0,1,1,1,1,1,0,1,1,0,0,1,260.0,skip
459,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,511,459,3649,1,0.0,0,1,1,1,1,0,1,1,0,0,1,1210.0,skip
460,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,512,460,3657,1,0.0,0,1,1,1,1,0,1,1,0,0,1,1160.0,skip
461,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,513,461,3665,2,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
462,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,514,462,3672,2,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
463,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,515,463,3680,2,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,516,464,3690,2,20.0,0,1,1,1,1,0,1,1,1,1,1,200.0,no-action
465,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,517,465,3698,2,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
466,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,518,466,3705,2,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
467,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,519,467,3713,2,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
468,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,52,468,3721,3,0.0,0,1,1,1,1,0,1,1,0,0,1,180.0,insert
469,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,520,469,3729,2,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
470,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,521,470,3737,2,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
471,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,522,471,3747,2,0.0,1,1,1,1,1,0,1,1,0,0,1,250.0,shorten
472,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,523,472,3754,3,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
473,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,524,473,3761,3,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
474,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,525,474,3768,3,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
475,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,526,475,3775,2,0.0,0,1,1,1,0,1,0,1,0,0,1,4050.0,skip
476,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,527,476,3783,2,0.0,0,1,1,1,1,0,1,1,0,0,1,4040.0,skip
477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,528,477,3793,2,20.0,0,1,1,1,1,0,1,1,1,1,1,4090.0,skip
478,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,529,478,3801,3,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
479,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,53,479,3809,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
480,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,530,480,3816,3,0.0,0,1,1,1,0,1,0,1,0,0,1,180.0,insert
481,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,531,481,3824,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
482,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,532,482,3832,3,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
483,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,533,483,3840,3,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
484,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,534,484,3850,3,0.0,1,1,1,1,1,0,1,1,0,0,1,200.0,no-action
485,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,535,485,3858,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
486,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,536,486,3866,3,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
487,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,537,487,3874,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
488,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,538,488,3881,3,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
489,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,539,489,3888,4,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
490,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,54,490,3898,3,0.0,1,1,1,1,1,0,1,1,0,0,1,260.0,skip
491,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,540,491,3905,4,0.0,0,1,1,1,0,1,0,1,0,0,1,1170.0,skip
492,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,541,492,3912,4,0.0,0,1,1,1,0,1,0,1,0,0,1,1120.0,skip
493,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,542,493,3919,3,0.0,0,1,1,1,0,1,0,1,0,0,1,1170.0,skip
494,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,543,494,3927,3,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
495,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,544,495,3935,3,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
496,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,545,496,3943,4,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
497,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,546,497,3953,4,0.0,1,1,1,1,1,0,1,1,0,0,1,210.0,repeat
498,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,547,498,3961,4,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
499,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,548,499,3969,4,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
500,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,549,500,3977,4,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
501,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,55,501,3985,3,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
502,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,550,502,3992,4,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
503,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,551,503,4000,4,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,552,504,4010,4,20.0,0,1,1,1,1,0,1,1,1,1,1,180.0,insert
505,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,553,505,4018,4,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
506,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,554,506,4025,4,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
507,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,555,507,4032,0,0.0,0,1,1,1,0,1,0,1,0,0,1,1210.0,skip
508,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,556,508,4039,0,0.0,0,1,1,1,0,1,0,1,0,0,1,1160.0,skip
509,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,557,509,4046,0,0.0,0,1,1,1,0,1,0,1,0,0,1,1170.0,skip
510,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,558,510,4056,4,0.0,1,1,1,1,1,0,1,1,0,0,1,240.0,repeat
511,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,559,511,4064,4,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
512,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,56,512,4072,3,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
513,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,560,513,4080,4,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
514,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,561,514,4088,0,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
515,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,562,515,4095,0,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
516,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,563,516,4103,0,0.0,0,1,1,1,1,0,1,1,0,0,1,180.0,insert
517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,564,517,4113,0,20.0,0,1,1,1,1,0,1,1,1,1,1,210.0,repeat
518,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,565,518,4121,0,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
519,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,566,519,4128,0,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
520,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,567,520,4136,0,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
521,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,568,521,4144,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
522,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,569,522,4152,0,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
523,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,57,523,4160,3,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
524,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,570,524,4170,0,0.0,1,1,1,1,1,0,1,1,0,0,1,1160.0,skip
525,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,571,525,4177,1,0.0,0,1,1,1,0,1,0,1,0,0,1,1210.0,skip
526,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,572,526,4184,1,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
527,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,573,527,4191,1,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
528,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,574,528,4198,0,0.0,0,1,1,1,0,1,0,1,0,0,1,180.0,insert
529,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,575,529,4206,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
530,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,576,530,4216,0,20.0,0,1,1,1,1,0,1,1,1,1,1,260.0,skip
531,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,577,531,4224,1,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
532,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,578,532,4231,1,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
533,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,579,533,4239,1,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
534,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,58,534,4246,3,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
535,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,580,535,4254,1,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
536,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,581,536,4262,1,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
537,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,582,537,4272,1,0.0,1,1,1,1,1,0,1,1,0,0,1,250.0,shorten
538,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,583,538,4280,1,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
539,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,584,539,4288,1,0.0,0,1,1,1,1,0,1,1,0,0,1,1170.0,skip
540,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,585,540,4296,1,0.0,0,1,1,1,1,0,1,1,0,0,1,1120.0,skip
541,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,586,541,4303,1,0.0,0,1,1,1,0,1,0,1,0,0,1,1170.0,skip
542,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,587,542,4310,2,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
543,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,588,543,4317,2,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
544,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,589,544,4324,2,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
545,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,59,545,4331,4,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
546,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,590,546,4338,1,0.0,0,1,1,1,0,1,0,1,0,0,1,240.0,repeat
547,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,591,547,4346,1,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
548,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,592,548,4354,1,0.0,0,1,1,1,1,0,1,1,0,0,1,200.0,no-action
549,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,593,549,4362,2,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
550,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,594,550,4372,2,0.0,1,1,1,1,1,0,1,1,0,0,1,260.0,skip
551,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,595,551,4380,2,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
552,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,596,552,4388,2,0.0,0,1,1,1,1,0,1,1,0,0,1,180.0,insert
553,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,597,553,4396,2,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
554,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,598,554,4403,2,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
555,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,599,555,4411,2,0.0,0,1,1,1,1,0,1,1,0,0,1,4090.0,skip
556,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,6,556,4421,0,0.0,1,1,1,1,1,0,1,1,0,0,1,4040.0,skip
557,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,60,557,4428,4,0.0,0,1,1,1,0,1,0,1,0,0,1,4050.0,skip
558,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,600,558,4438,2,20.0,0,1,1,1,1,0,1,1,1,1,1,240.0,repeat
559,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,601,559,4446,2,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
560,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,602,560,4453,2,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
561,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,603,561,4460,3,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
562,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,604,562,4467,3,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
563,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,605,563,4474,3,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
564,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,606,564,4484,2,0.0,1,1,1,1,1,0,1,1,0,0,1,180.0,insert
565,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,607,565,4492,2,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
566,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,608,566,4500,2,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
567,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,609,567,4508,3,0.0,0,1,1,1,1,0,1,1,0,0,1,250.0,shorten
568,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,61,568,4515,4,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
569,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,610,569,4522,3,0.0,0,1,1,1,0,1,0,1,0,0,1,210.0,repeat
570,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,611,570,4530,3,0.0,0,1,1,1,1,0,1,1,0,0,1,240.0,repeat
571,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,Inserted_Activity_resource,612,571,4540,3,20.0,0,1,1,1,1,0,1,1,1,1,1,1170.0,skip
572,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,613,572,4548,3,0.0,0,1,1,1,1,0,1,1,0,0,1,1160.0,skip
573,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,614,573,4555,3,0.0,0,1,1,1,0,1,0,1,0,0,1,1210.0,skip
574,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,,615,574,4563,3,0.0,0,1,1,1,1,0,1,1,0,0,1,260.0,skip
575,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,,616,575,4571,3,0.0,0,1,1,1,1,0,1,1,0,0,1,210.0,repeat
576,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,617,576,4579,3,0.0,0,1,1,1,1,0,1,1,0,0,1,180.0,insert
577,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,,618,577,4589,3,0.0,1,1,1,1,1,0,1,1,0,0,1,210.0,repeat
578,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,619,578,4596,4,0.0,0,1,1,1,0,1,0,1,0,0,1,260.0,skip
579,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,62,579,4603,3,0.0,0,1,1,1,0,1,0,1,0,0,1,250.0,shorten
580,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,1,,620,580,4610,4,0.0,0,1,1,1,0,1,0,1,0,0,1,200.0,no-action
