trace_id,event:concept:name@A,event:concept:name@B,event:concept:name@C,event:concept:name@D,event:concept:name@E,event:concept:name@F,event:concept:name@I,event:concept:name@process end event,event:concept:name@process start event,event:event_name@A,event:event_name@B,event:event_name@C,event:event_name@D,event:event_name@E,event:event_name@F,event:event_name@I,event:event_name@process end event,event:event_name@process start event,event:adaptation_action@extend,event:adaptation_action@insert,event:adaptation_action@no-action,event:adaptation_action@repeat,event:adaptation_action@shorten,event:adaptation_action@skip,event:resource,event:trace_id,event:@@case_index,event:@@index,event:start_weekday,event:duration,succession:concept:name@A#A,succession:concept:name@A#B,succession:concept:name@B#C,succession:concept:name@C#D,succession:concept:name@D#E,succession:concept:name@D#F,succession:concept:name@E#F,succession:concept:name@F#process end event,succession:concept:name@I#I,succession:concept:name@process end event#I,succession:concept:name@process start event#A,trace:cycle_time,adaptation_action
411,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,469,411,3406,4,0.0,0,1,1,1,1,0,1,1,0,0,1,1227.3909235666667,skip
412,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,47,412,3414,2,0.0,0,1,1,1,1,0,1,1,0,0,1,1191.0864591,skip
413,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,470,413,3421,4,0.0,0,1,1,1,0,1,0,1,0,0,1,1134.4469262833334,skip
414,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,471,414,3428,4,0.0,0,1,1,1,0,1,0,1,0,0,1,241.51183731666666,repeat
415,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,472,415,3436,4,0.0,0,1,1,1,1,0,1,1,0,0,1,249.06022811666668,repeat
416,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,473,416,3446,4,0.0,1,1,1,1,1,0,1,1,0,0,1,196.68283826666666,extend
417,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,474,417,3456,4,0.0,1,1,1,1,1,0,1,1,0,0,1,257.9831132333333,skip
418,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,475,418,3463,0,0.0,0,1,1,1,0,1,0,1,0,0,1,260.8525125,skip
419,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,476,419,3470,0,0.0,0,1,1,1,0,1,0,1,0,0,1,222.6421192,repeat
420,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,477,420,3477,0,0.0,0,1,1,1,0,1,0,1,0,0,1,175.81728018333334,insert
421,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,478,421,3484,4,0.0,0,1,1,1,0,1,0,1,0,0,1,232.56026405,repeat
422,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,479,422,3492,4,0.0,0,1,1,1,1,0,1,1,0,0,1,259.67026896666664,skip
423,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,48,423,3502,2,20.0,0,1,1,1,1,0,1,1,1,1,1,248.0616441,shorten
424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,480,424,3512,4,20.0,0,1,1,1,1,0,1,1,1,1,1,198.42571688333334,extend
425,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,481,425,3520,0,0.0,0,1,1,1,1,0,1,1,0,0,1,201.23008086666667,repeat
426,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,482,426,3527,0,0.0,0,1,1,1,0,1,0,1,0,0,1,260.98019791666667,repeat
427,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,483,427,3535,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1289.5470731833334,skip
428,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,484,428,3543,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1035.2873085,skip
429,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,485,429,3551,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1216.05713035,skip
430,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,486,430,3563,0,0.0,1,1,1,1,1,0,1,1,0,0,1,266.67163515,skip
431,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,487,431,3571,0,0.0,0,1,1,1,1,0,1,1,0,0,1,210.38013113333332,repeat
432,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,488,432,3579,0,0.0,0,1,1,1,1,0,1,1,0,0,1,182.30419098333334,insert
433,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,489,433,3587,0,0.0,0,1,1,1,1,0,1,1,0,0,1,249.63459723333332,repeat
434,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,49,434,3595,3,0.0,0,1,1,1,1,0,1,1,0,0,1,250.89532738333332,skip
435,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,490,435,3602,0,0.0,0,1,1,1,0,1,0,1,0,0,1,239.34521021666666,shorten
436,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,491,436,3609,1,0.0,0,1,1,1,0,1,0,1,0,0,1,202.7428041,no-action
437,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,492,437,3616,1,0.0,0,1,1,1,0,1,0,1,0,0,1,244.19062641666667,repeat
438,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,493,438,3623,1,0.0,0,1,1,1,0,1,0,1,0,0,1,253.24476376666667,repeat
439,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,494,439,3630,0,0.0,0,1,1,1,0,1,0,1,0,0,1,249.19480241666668,repeat
440,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,495,440,3637,0,0.0,0,1,1,1,0,1,0,1,0,0,1,205.18679825,extend
441,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,496,441,3645,0,0.0,0,1,1,1,1,0,1,1,0,0,1,249.298387,shorten
442,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,497,442,3655,1,0.0,1,1,1,1,1,0,1,1,0,0,1,260.5616367,skip
443,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,498,443,3667,1,0.0,1,1,1,1,1,0,1,1,0,0,1,1171.8436203166666,skip
444,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,499,444,3677,1,0.0,1,1,1,1,1,0,1,1,0,0,1,999.6776525166666,skip
445,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,5,445,3685,0,0.0,0,1,1,1,1,0,1,1,0,0,1,1304.7667702166666,skip
446,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,50,446,3692,3,0.0,0,1,1,1,0,1,0,1,0,0,1,257.6946423333333,skip
447,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,500,447,3702,1,20.0,0,1,1,1,1,0,1,1,1,1,1,243.67964778333334,shorten
448,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,501,448,3709,1,0.0,0,1,1,1,0,1,0,1,0,0,1,202.74723675,extend
449,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,502,449,3716,1,0.0,0,1,1,1,0,1,0,1,0,0,1,205.9415661,repeat
450,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,503,450,3724,1,0.0,0,1,1,1,1,0,1,1,0,0,1,243.153532,repeat
451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,504,451,3734,1,20.0,0,1,1,1,1,0,1,1,1,1,1,211.03341408333333,repeat
452,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,505,452,3742,1,0.0,0,1,1,1,1,0,1,1,0,0,1,195.17657888333332,no-action
453,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,506,453,3749,1,0.0,0,1,1,1,0,1,0,1,0,0,1,231.67080203333333,shorten
454,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,507,454,3756,2,0.0,0,1,1,1,0,1,0,1,0,0,1,261.2004977166667,skip
455,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,508,455,3763,2,0.0,0,1,1,1,0,1,0,1,0,0,1,205.252306,repeat
456,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,509,456,3770,2,0.0,0,1,1,1,0,1,0,1,0,0,1,180.77051501666668,insert
457,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,51,457,3778,3,0.0,0,1,1,1,1,0,1,1,0,0,1,209.4253332,repeat
458,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,510,458,3790,1,0.0,1,1,1,1,1,0,1,1,0,0,1,256.8600061833333,skip
459,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,511,459,3800,1,0.0,1,1,1,1,1,0,1,1,0,0,1,1115.7274601666666,skip
460,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,512,460,3808,1,0.0,0,1,1,1,1,0,1,1,0,0,1,1145.7442355333333,skip
461,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,513,461,3815,2,0.0,0,1,1,1,0,1,0,1,0,0,1,1155.6103412833334,skip
462,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,514,462,3822,2,0.0,0,1,1,1,0,1,0,1,0,0,1,246.07056746666666,repeat
463,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,515,463,3830,2,0.0,0,1,1,1,1,0,1,1,0,0,1,242.97817881666666,repeat
464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,516,464,3840,2,20.0,0,1,1,1,1,0,1,1,1,1,1,198.44224606666666,no-action
465,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,517,465,3850,2,0.0,1,1,1,1,1,0,1,1,0,0,1,259.99242888333333,skip
466,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,518,466,3857,2,0.0,0,1,1,1,0,1,0,1,0,0,1,257.92065568333334,skip
467,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,519,467,3865,2,0.0,0,1,1,1,1,0,1,1,0,0,1,200.07850166666665,repeat
468,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,52,468,3873,3,0.0,0,1,1,1,1,0,1,1,0,0,1,181.84818138333333,insert
469,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,520,469,3883,2,20.0,0,1,1,1,1,0,1,1,1,1,1,214.59524528333333,repeat
470,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,521,470,3893,2,0.0,1,1,1,1,1,0,1,1,0,0,1,252.12991405,skip
471,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,522,471,3903,2,0.0,1,1,1,1,1,0,1,1,0,0,1,255.38232018333332,skip
472,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,523,472,3910,3,0.0,0,1,1,1,0,1,0,1,0,0,1,195.12557988333333,no-action
473,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,524,473,3917,3,0.0,0,1,1,1,0,1,0,1,0,0,1,253.85534041666668,repeat
474,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,525,474,3924,3,0.0,0,1,1,1,0,1,0,1,0,0,1,241.39907731666668,repeat
475,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,526,475,3931,2,0.0,0,1,1,1,0,1,0,1,0,0,1,4021.419595016667,skip
476,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,527,476,3941,2,0.0,1,1,1,1,1,0,1,1,0,0,1,4123.3321069,skip
477,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,528,477,3951,2,20.0,0,1,1,1,1,0,1,1,1,1,1,3890.79672845,skip
478,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,529,478,3961,3,0.0,1,1,1,1,1,0,1,1,0,0,1,253.90540736666668,skip
479,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,53,479,3971,3,0.0,1,1,1,1,1,0,1,1,0,0,1,211.89731955,repeat
480,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,530,480,3978,3,0.0,0,1,1,1,0,1,0,1,0,0,1,175.23086205,insert
481,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,531,481,3986,3,0.0,0,1,1,1,1,0,1,1,0,0,1,219.35955115,repeat
482,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,532,482,3994,3,0.0,0,1,1,1,1,0,1,1,0,0,1,261.1478647,skip
483,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,533,483,4002,3,0.0,0,1,1,1,1,0,1,1,0,0,1,249.5226099,shorten
484,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,534,484,4012,3,0.0,1,1,1,1,1,0,1,1,0,0,1,195.64574128333334,no-action
485,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,535,485,4020,3,0.0,0,1,1,1,1,0,1,1,0,0,1,205.39352653333333,repeat
486,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,536,486,4028,3,0.0,0,1,1,1,1,0,1,1,0,0,1,254.86171486666666,repeat
487,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,537,487,4035,3,0.0,0,1,1,1,0,1,0,1,0,0,1,208.52277428333332,repeat
488,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,538,488,4042,3,0.0,0,1,1,1,0,1,0,1,0,0,1,198.69147438333334,no-action
489,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,539,489,4049,4,0.0,0,1,1,1,0,1,0,1,0,0,1,246.70327043333333,shorten
490,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,54,490,4061,3,0.0,1,1,1,1,1,0,1,1,0,0,1,264.8058477833333,skip
491,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,540,491,4068,4,0.0,0,1,1,1,0,1,0,1,0,0,1,1085.9842088666667,skip
492,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,541,492,4075,4,0.0,0,1,1,1,0,1,0,1,0,0,1,1133.03994995,skip
493,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,542,493,4082,3,0.0,0,1,1,1,0,1,0,1,0,0,1,1242.6656303166667,skip
494,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,543,494,4089,3,0.0,0,1,1,1,0,1,0,1,0,0,1,253.91482316666668,skip
495,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,544,495,4097,3,0.0,0,1,1,1,1,0,1,1,0,0,1,251.20555425,skip
496,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,545,496,4105,4,0.0,0,1,1,1,1,0,1,1,0,0,1,196.14118261666667,no-action
497,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,546,497,4117,4,0.0,1,1,1,1,1,0,1,1,0,0,1,248.60552275,repeat
498,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,547,498,4125,4,0.0,0,1,1,1,1,0,1,1,0,0,1,261.91993335,repeat
499,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,548,499,4133,4,0.0,0,1,1,1,1,0,1,1,0,0,1,245.00686373333335,repeat
500,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,549,500,4140,4,0.0,0,1,1,1,0,1,0,1,0,0,1,213.42845966666667,insert
501,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,55,501,4148,3,0.0,0,1,1,1,1,0,1,1,0,0,1,251.13546691666667,skip
502,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,550,502,4155,4,0.0,0,1,1,1,0,1,0,1,0,0,1,270.6567345166667,skip
503,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,551,503,4165,4,0.0,1,1,1,1,1,0,1,1,0,0,1,198.2287282,repeat
504,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,552,504,4175,4,20.0,0,1,1,1,1,0,1,1,1,1,1,179.86995561666666,insert
505,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,553,505,4185,4,0.0,1,1,1,1,1,0,1,1,0,0,1,216.06292466666667,repeat
506,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,554,506,4192,4,0.0,0,1,1,1,0,1,0,1,0,0,1,269.44718401666665,skip
507,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,555,507,4199,0,0.0,0,1,1,1,0,1,0,1,0,0,1,1151.9671131,skip
508,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,556,508,4206,0,0.0,0,1,1,1,0,1,0,1,0,0,1,1173.2067950333333,skip
509,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,557,509,4213,0,0.0,0,1,1,1,0,1,0,1,0,0,1,1156.3456750833334,skip
510,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,558,510,4225,4,0.0,1,1,1,1,1,0,1,1,0,0,1,257.1798749833333,repeat
511,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,559,511,4233,4,0.0,0,1,1,1,1,0,1,1,0,0,1,244.08014265,repeat
512,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,56,512,4241,3,0.0,0,1,1,1,1,0,1,1,0,0,1,203.59495415,no-action
513,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,560,513,4251,4,20.0,0,1,1,1,1,0,1,1,1,1,1,256.8993769666667,skip
514,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,561,514,4258,0,0.0,0,1,1,1,0,1,0,1,0,0,1,267.6270394,skip
515,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,562,515,4265,0,0.0,0,1,1,1,0,1,0,1,0,0,1,204.87582103333332,repeat
516,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,563,516,4275,0,0.0,1,1,1,1,1,0,1,1,0,0,1,177.983912,insert
517,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,564,517,4285,0,20.0,0,1,1,1,1,0,1,1,1,1,1,237.77249848333332,repeat
518,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,565,518,4293,0,0.0,0,1,1,1,1,0,1,1,0,0,1,266.8203588,skip
519,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,566,519,4300,0,0.0,0,1,1,1,0,1,0,1,0,0,1,245.50220028333334,shorten
520,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,567,520,4307,0,0.0,0,1,1,1,0,1,0,1,0,0,1,214.5802516,insert
521,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,568,521,4315,0,0.0,0,1,1,1,1,0,1,1,0,0,1,256.02534583333335,repeat
522,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,569,522,4325,0,0.0,1,1,1,1,1,0,1,1,0,0,1,237.19359958333334,repeat
523,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,57,523,4332,3,0.0,0,1,1,1,0,1,0,1,0,0,1,1293.7358592166668,skip
524,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,570,524,4342,0,0.0,1,1,1,1,1,0,1,1,0,0,1,1155.8518078833333,skip
525,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,571,525,4349,1,0.0,0,1,1,1,0,1,0,1,0,0,1,1243.1982457,skip
526,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,572,526,4356,1,0.0,0,1,1,1,0,1,0,1,0,0,1,259.3401156333333,skip
527,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,573,527,4363,1,0.0,0,1,1,1,0,1,0,1,0,0,1,233.45040568333334,repeat
528,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,574,528,4370,0,0.0,0,1,1,1,0,1,0,1,0,0,1,177.87943745,insert
529,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,575,529,4378,0,0.0,0,1,1,1,1,0,1,1,0,0,1,250.51442593333334,repeat
530,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,Inserted_Activity_resource,576,530,4388,0,20.0,0,1,1,1,1,0,1,1,1,1,1,265.77545871666666,skip
531,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,577,531,4396,1,0.0,0,1,1,1,1,0,1,1,0,0,1,245.02978285,shorten
532,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,578,532,4403,1,0.0,0,1,1,1,0,1,0,1,0,0,1,196.86323975,extend
533,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,579,533,4410,1,0.0,0,1,1,1,0,1,0,1,0,0,1,219.16043375,repeat
534,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,58,534,4417,3,0.0,0,1,1,1,0,1,0,1,0,0,1,245.87748905,repeat
535,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,580,535,4425,1,0.0,0,1,1,1,1,0,1,1,0,0,1,203.5079129,repeat
536,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,581,536,4433,1,0.0,0,1,1,1,1,0,1,1,0,0,1,197.69076673333333,extend
537,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,582,537,4445,1,0.0,1,1,1,1,1,0,1,1,0,0,1,252.18927456666665,skip
538,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,,583,538,4455,1,0.0,1,1,1,1,1,0,1,1,0,0,1,254.94086378333333,skip
539,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0,,584,539,4463,1,0.0,0,1,1,1,1,0,1,1,0,0,1,1183.7987697166666,skip
540,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0,,585,540,4471,1,0.0,0,1,1,1,1,0,1,1,0,0,1,1103.2913968833334,skip
541,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,586,541,4478,1,0.0,0,1,1,1,0,1,0,1,0,0,1,1094.7403691833333,skip
542,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,587,542,4485,2,0.0,0,1,1,1,0,1,0,1,0,0,1,261.74681838333333,skip
543,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,588,543,4492,2,0.0,0,1,1,1,0,1,0,1,0,0,1,258.0871038833333,skip
544,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,589,544,4499,2,0.0,0,1,1,1,0,1,0,1,0,0,1,197.83507491666666,no-action
545,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,59,545,4506,4,0.0,0,1,1,1,0,1,0,1,0,0,1,218.1069457,repeat
546,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,590,546,4513,1,0.0,0,1,1,1,0,1,0,1,0,0,1,262.6492752,repeat
547,1,1,1,1,0,1,0,1,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,,591,547,4520,1,0.0,0,1,1,1,0,1,0,1,0,0,1,210.14271156666666,repeat
548,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,,592,548,4528,1,0.0,0,1,1,1,1,0,1,1,0,0,1,201.57516925,extend
